layer_name,l2_distance,num_params,round,tag
fc.bias,0.12035010010004044,200,3,oracle_vs_full
conv1.weight,7.562309265136719,9408,4,oracle_vs_full
bn1.weight,2.0011391639709473,64,4,oracle_vs_full
bn1.bias,0.9374061822891235,64,4,oracle_vs_full
bn1.running_mean,1.1267337799072266,64,4,oracle_vs_full
bn1.running_var,22.604990005493164,64,4,oracle_vs_full
bn1.num_batches_tracked,7268.0,1,4,oracle_vs_full
layer1.0.conv1.weight,5.746704578399658,36864,4,oracle_vs_full
layer1.0.bn1.weight,2.2944154739379883,64,4,oracle_vs_full
layer1.0.bn1.bias,0.5393068790435791,64,4,oracle_vs_full
layer1.0.bn1.running_mean,9.85494327545166,64,4,oracle_vs_full
layer1.0.bn1.running_var,9.459427833557129,64,4,oracle_vs_full
layer1.0.bn1.num_batches_tracked,7268.0,1,4,oracle_vs_full
layer1.0.conv2.weight,5.327119827270508,36864,4,oracle_vs_full
layer1.0.bn2.weight,2.4567906856536865,64,4,oracle_vs_full
layer1.0.bn2.bias,0.4180641174316406,64,4,oracle_vs_full
layer1.0.bn2.running_mean,3.5002219676971436,64,4,oracle_vs_full
layer1.0.bn2.running_var,3.6085269451141357,64,4,oracle_vs_full
layer1.0.bn2.num_batches_tracked,7268.0,1,4,oracle_vs_full
layer1.1.conv1.weight,4.77345085144043,36864,4,oracle_vs_full
layer1.1.bn1.weight,2.2987236976623535,64,4,oracle_vs_full
layer1.1.bn1.bias,0.43697845935821533,64,4,oracle_vs_full
layer1.1.bn1.running_mean,10.47537612915039,64,4,oracle_vs_full
layer1.1.bn1.running_var,7.898476600646973,64,4,oracle_vs_full
layer1.1.bn1.num_batches_tracked,7268.0,1,4,oracle_vs_full
layer1.1.conv2.weight,4.568937301635742,36864,4,oracle_vs_full
layer1.1.bn2.weight,2.585317373275757,64,4,oracle_vs_full
layer1.1.bn2.bias,0.22205324470996857,64,4,oracle_vs_full
